Pct.,Name,Combined Pcts.,Address,City,Date,Start Time,End Time,Zip Code,Latitude,Longitude,Area of City,Type,Hours,EZVote Code,Election Code,Boss Code
343,Canyon Creek Elementary School,,10210 Ember Glen Drive,Austin,12/16/2014,7:00,19:00,78726,30.436871,-97.824894,NW,ED,R,313,GR14,103
344,Covington Middle School,,3700 Convict Hill Road,Austin,12/16/2014,7:00,19:00,78749,30.212073,-97.834582,SW,ED,R,318,GR14,114
345,Randalls Research,,10900-D Research Boulevard,Austin,12/16/2014,7:00,19:00,78759,30.401991,-97.747132,NE,ED,R,1841,GR14,96
347,Randalls Flagship West Lake Hills,,3300 Bee Cave Road,West Lake Hills,12/16/2014,7:00,19:00,78746,30.275376,-97.798812,W,ED,R,1844,GR14,118
349,ACC Pinnacle Campus, ,7748 Highway 290 West,Austin,12/16/2014,7:00,19:00,78736,30.23149,-97.88354,SW,ED,R,131,GR14,110
350,Randalls Brodie,"309, 360",9911 Brodie Lane,Austin,12/16/2014,7:00,19:00,78748,30.184057,-97.847993,SW,ED,R,1846,GR14,111
351,Randalls South Mopac,363,6600 South Mopac Expressway,Austin,12/16/2014,7:00,19:00,78749,30.22278,-97.836277,SW,ED,R,1843,GR14,112
352,Covington Middle School,,3700 Convict Hill Road,Austin,12/16/2014,7:00,19:00,78749,30.212073,-97.834582,SW,ED,R,318,GR14,114
354,Travis Country Office (H.O.A.), ,4504 Travis Country Circle,Austin,12/16/2014,7:00,19:00,78735,30.245949,-97.827448,SW,ED,R,2026,GR14,113
356,Rollingwood Municipal Building,,403 Nixon Drive,Rollingwood,12/16/2014,7:00,19:00,78746,30.275682,-97.788588,W,ED,R,1819,GR14,90
358,Covington Middle School,"344, 352",3700 Convict Hill Road,Austin,12/16/2014,7:00,19:00,78749,30.212073,-97.834582,SW,ED,R,318,GR14,114
359,Lake Travis ISD Educational Development Ctr., ,607 RR 620 North (Enter off of Kollmeyer Dr),Austin,12/16/2014,7:00,19:00,78734,30.370589,-97.946591,W,ED,R,1231,GR14,115
360,Randalls Brodie,,9911 Brodie Lane,Austin,12/16/2014,7:00,19:00,78748,30.184057,-97.847993,SW,ED,R,1846,GR14,111
361,Oak Hill Fire Dept. Station #301, ,9211 Circle Drive,Austin,12/16/2014,7:00,19:00,78736,30.239456,-97.919694,SW,ED,R,1590,GR14,116
362,Will Hampton Branch Public Library, ,5125 Convict Hill Road,Austin,12/16/2014,7:00,19:00,78749,30.217702,-97.854999,SW,ED,R,2322,GR14,117
363,Randalls South Mopac,,6600 South Mopac Expressway,Austin,12/16/2014,7:00,19:00,78749,30.22278,-97.836277,SW,ED,R,1843,GR14,112
364,Randalls Flagship West Lake Hills,347,3300 Bee Cave Road,West Lake Hills,12/16/2014,7:00,19:00,78746,30.275376,-97.798812,W,ED,R,1844,GR14,118
365,West Rural Community Center, ,"8656 Highway 71 West, #A",Austin,12/16/2014,7:00,19:00,78735,30.251449,-97.893596,W,ED,R,2330,GR14,119
366,Mills Elementary School, ,6201 Davis Lane,Austin,12/16/2014,7:00,19:00,78749,30.21111,-97.87819,SW,ED,R,1327,GR14,120
367,Clayton Elementary School, ,7525 La Crosse Avenue,Austin,12/16/2014,7:00,19:00,78739,30.195113,-97.906573,SW,ED,R,348,GR14,121
369,Deer Creek Elementary School,,2420 Zeppelin Drive,Cedar Park,12/16/2014,7:00,19:00,78613,30.482584,-97.853111,NW,ED,R,425,GR14,125
370,Round Mountain Community Center, ,14340 Round Mountain Road,Leander,12/16/2014,7:00,19:00,78641,30.572025,-97.949408,NW,ED,R,1836,GR14,122
